fname,true_pairwise_het,true_num_seg,pool_size,read_depth,seq_error,num_sites,est_pi_within
10_10_0.0_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154718582879169,,10,10,0,1000000,0.154618685397931
100_10_1e-05_7_stat_1_pop_alpha_0.17500000000000002.txt,0.15472262113927,,100,10,1E-05,1000000,0.154895726688494
1000_10_0.001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154729534797811,,1000,10,0.001,1000000,0.15607873140862
100_10_0.001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154732485960566,,100,10,0.001,1000000,0.156185535724362
1000_100_1e-05_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154734973306897,,1000,100,1E-05,1000000,0.154780223644196
10_100_0.001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154736692528122,,10,100,0.001,1000000,0.15649377840214
1000_1000_0.0001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154739263184589,,1000,1000,0.0001,1000000,0.154868926840464
1000_100_0.0_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154739981740462,,1000,100,0,1000000,0.15476254907987
10_10_0.0001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154740790778362,,10,10,0.0001,1000000,0.154916615691777
1000_1000_0.0_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154746318006667,,1000,1000,0,1000000,0.154727321985032
1000_10_0.0001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154747311855252,,1000,10,0.0001,1000000,0.154793241458886
1000_1000_1e-05_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154747418292111,,1000,1000,1E-05,1000000,0.154747489341932
10_100_0.0_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154747560741416,,10,100,0,1000000,0.154900619738302
100_1000_1e-05_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154748980800708,,100,1000,1E-05,1000000,0.154752413832614
1000_1000_1e-05_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154749543234208,,1000,1000,1E-05,1000000,0.154779745970497
10_1000_0.001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.15475043753482,,10,1000,0.001,1000000,0.156361257072413
1000_1000_0.001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154752218775892,,1000,1000,0.001,1000000,0.156108423840299
1000_1000_0.0_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154754097923159,,1000,1000,0,1000000,0.154771388105146
10_100_0.0001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.15475520964686,,10,100,0.0001,1000000,0.154905927396632
1000_100_1e-05_6_stat_1_pop_alpha_0.17500000000000002.txt,0.15475610830682,,1000,100,1E-05,1000000,0.154779417245802
100_10_0.0_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154756746574496,,100,10,0,1000000,0.154811139405683
100_100_0.0_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154757866896629,,100,100,0,1000000,0.15472590951288
1000_1000_1e-05_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154758439012225,,1000,1000,1E-05,1000000,0.154775807512428
100_100_0.0001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154759873699186,,100,100,0.0001,1000000,0.154893363100556
1000_1000_0.001_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154760345520047,,1000,1000,0.001,1000000,0.156122458367295
1000_100_0.0_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154761577529963,,1000,100,0,1000000,0.154784588960175
1000_10_0.001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154761988375934,,1000,10,0.001,1000000,0.156087220182054
1000_10_0.0_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154762179227943,,1000,10,0,1000000,0.154773450305748
10_100_0.0001_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154762709732299,,10,100,0.0001,1000000,0.154959961438847
10_100_0.0_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154763137035927,,10,100,0,1000000,0.154878861579784
100_100_1e-05_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154763280894181,,100,100,1E-05,1000000,0.154731167645102
10_1000_0.0_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154763467229099,,10,1000,0,1000000,0.154658854970004
100_100_0.0001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154764751463396,,100,100,0.0001,1000000,0.15491862314215
100_10_0.001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154767599550475,,100,10,0.001,1000000,0.156359616414548
1000_100_0.001_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154768791351499,,1000,100,0.001,1000000,0.156122381709794
1000_100_0.001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154768916292905,,1000,100,0.001,1000000,0.156118934680849
1000_10_0.0001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154772252396018,,1000,10,0.0001,1000000,0.15469371561207
1000_10_1e-05_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154772369917009,,1000,10,1E-05,1000000,0.154721832185482
10_1000_0.0001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154777444021208,,10,1000,0.0001,1000000,0.154998453631321
100_100_1e-05_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154777616144008,,100,100,1E-05,1000000,0.154764309187668
100_100_0.0001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.15477809291371,,100,100,0.0001,1000000,0.154898370207404
10_100_0.001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154778690046067,,10,100,0.001,1000000,0.156375130503606
10_10_0.0_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154778695942096,,10,10,0,1000000,0.154685587413286
100_10_1e-05_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154781115618333,,100,10,1E-05,1000000,0.154686603566134
10_10_0.0001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154782462203581,,10,10,0.0001,1000000,0.15480724455963
10_1000_0.0_3_stat_1_pop_alpha_0.17500000000000002.txt,0.15478331471937,,10,1000,0,1000000,0.154807547116607
10_1000_0.0001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154786141286342,,10,1000,0.0001,1000000,0.154930092254847
10_1000_0.001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154786179504205,,10,1000,0.001,1000000,0.156239535686803
100_1000_0.0001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154787006346542,,100,1000,0.0001,1000000,0.154946030054841
1000_10_0.001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.15478807808033,,1000,10,0.001,1000000,0.156130102145978
100_100_0.001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154788185164846,,100,100,0.001,1000000,0.156161885206999
100_10_0.0_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154790000275776,,100,10,0,1000000,0.154770737161347
1000_10_0.0001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154792633530964,,1000,10,0.0001,1000000,0.154849562198236
10_100_1e-05_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154792815035925,,10,100,1E-05,1000000,0.154920366046461
1000_1000_0.001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154793010884884,,1000,1000,0.001,1000000,0.156163240267787
1000_100_0.0001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154793271861285,,1000,100,0.0001,1000000,0.154938378898038
100_10_1e-05_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154797034423644,,100,10,1E-05,1000000,0.154692954731322
10_1000_0.0001_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154797610993626,,10,1000,0.0001,1000000,0.154977750230066
10_10_1e-05_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154798493358587,,10,10,1E-05,1000000,0.154875813583152
10_100_0.0001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154799839250636,,10,100,0.0001,1000000,0.15504348088379
10_100_0.0_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154800069016601,,10,100,0,1000000,0.154897277664404
10_1000_0.001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154802553802095,,10,1000,0.001,1000000,0.156191951030732
100_1000_1e-05_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154803019760356,,100,1000,1E-05,1000000,0.1548699783357
10_100_1e-05_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154803995516601,,10,100,1E-05,1000000,0.154667533475558
1000_1000_0.0001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154805294910461,,1000,1000,0.0001,1000000,0.154941490514228
1000_100_0.0_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154806293032873,,1000,100,0,1000000,0.154785777367578
10_10_0.001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154807093224729,,10,10,0.001,1000000,0.156608636569955
100_1000_1e-05_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154808277246611,,100,1000,1E-05,1000000,0.154777776287555
100_100_0.001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.1548106161308,,100,100,0.001,1000000,0.156296553383402
100_10_0.001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154813678392571,,100,10,0.001,1000000,0.156035655191841
10_100_0.0_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154814656505708,,10,100,0,1000000,0.154949751100929
1000_1000_0.0001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154816035735028,,1000,1000,0.0001,1000000,0.154947285452621
100_1000_0.001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154817550781938,,100,1000,0.001,1000000,0.156226002868448
10_1000_1e-05_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154819404069286,,10,1000,1E-05,1000000,0.154770377391719
100_1000_1e-05_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154819624419317,,100,1000,1E-05,1000000,0.154873707206857
1000_10_0.0001_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154820255232993,,1000,10,0.0001,1000000,0.154794358772267
100_10_0.0_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154821088776578,,100,10,0,1000000,0.154788921326465
1000_1000_0.0001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154822337880885,,1000,1000,0.0001,1000000,0.154969343230791
100_1000_0.001_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154822787828212,,100,1000,0.001,1000000,0.15622125612697
100_1000_0.0_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154823975900892,,100,1000,0,1000000,0.154855134822991
10_100_1e-05_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154824885805985,,10,100,1E-05,1000000,0.154891615277293
10_100_1e-05_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154825337043845,,10,100,1E-05,1000000,0.154911017000639
10_1000_0.0_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154825435962123,,10,1000,0,1000000,0.154757301985195
1000_1000_0.0001_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154826987599507,,1000,1000,0.0001,1000000,0.154977985108944
100_10_0.0001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.15482804645784,,100,10,0.0001,1000000,0.154956601223046
10_10_0.0001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154829298900056,,10,10,0.0001,1000000,0.155044963319205
100_1000_0.0_9_stat_1_pop_alpha_0.17500000000000002.txt,0.15482961355993,,100,1000,0,1000000,0.154816471556974
100_1000_0.0001_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154831178884568,,100,1000,0.0001,1000000,0.155032317797766
100_100_0.0_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154831240716798,,100,100,0,1000000,0.154835405054988
1000_1000_0.0001_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154831443927722,,1000,1000,0.0001,1000000,0.154964307970037
100_10_0.0001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154835101299765,,100,10,0.0001,1000000,0.154778906101608
10_100_0.0_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154835392696517,,10,100,0,1000000,0.154965994162913
100_1000_0.0_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154835483755725,,100,1000,0,1000000,0.154869056218287
10_1000_0.0_1_stat_1_pop_alpha_0.17500000000000002.txt,0.15483633876159,,10,1000,0,1000000,0.154892150705895
1000_100_0.0001_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154838399185366,,1000,100,0.0001,1000000,0.154954857888086
10_100_1e-05_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154838575899156,,10,100,1E-05,1000000,0.154900400745292
10_10_0.0001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154838864492777,,10,10,0.0001,1000000,0.155046028965937
1000_10_0.001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154839997706311,,1000,10,0.001,1000000,0.156061466052522
100_10_0.0001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.15484671641114,,100,10,0.0001,1000000,0.154861867798266
1000_1000_0.0_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154849307197545,,1000,1000,0,1000000,0.154851266404084
1000_100_0.001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154850617168464,,1000,100,0.001,1000000,0.156234426424236
100_100_0.0_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154851243619962,,100,100,0,1000000,0.154836771974271
1000_10_0.0_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154852174644195,,1000,10,0,1000000,0.154684124882556
10_10_0.0001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154854982650481,,10,10,0.0001,1000000,0.154993477304689
100_10_0.001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154855672892431,,100,10,0.001,1000000,0.156192358385718
10_100_0.0_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154860840043879,,10,100,0,1000000,0.154782163057557
10_10_0.0_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154861899094943,,10,10,0,1000000,0.154651431411451
10_100_0.001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154863097882326,,10,100,0.001,1000000,0.156498136336714
100_100_0.0001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154863814093911,,100,100,0.0001,1000000,0.154931786368501
1000_1000_0.0_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154863894482183,,1000,1000,0,1000000,0.154868698966585
1000_1000_0.001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154865585503072,,1000,1000,0.001,1000000,0.156226125516824
1000_100_0.0001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154865709648324,,1000,100,0.0001,1000000,0.154993696448873
100_10_0.0_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154866045735995,,100,10,0,1000000,0.154843598458682
100_10_0.0_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154866294288369,,100,10,0,1000000,0.154684868864399
1000_10_1e-05_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154867098209429,,1000,10,1E-05,1000000,0.154727364714435
10_100_1e-05_1_stat_1_pop_alpha_0.17500000000000002.txt,0.15486928114678,,10,100,1E-05,1000000,0.154936754693791
100_1000_0.001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154871004928416,,100,1000,0.001,1000000,0.156288387225413
10_1000_1e-05_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154873845942654,,10,1000,1E-05,1000000,0.155061197781129
10_100_1e-05_7_stat_1_pop_alpha_0.17500000000000002.txt,0.15487405822314,,10,100,1E-05,1000000,0.154923701162552
1000_1000_1e-05_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154878165003585,,1000,1000,1E-05,1000000,0.154905846352075
1000_1000_0.001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.15488107981434,,1000,1000,0.001,1000000,0.156268241888385
100_1000_0.0001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154881216747668,,100,1000,0.0001,1000000,0.154994078757986
100_1000_0.001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154883087920049,,100,1000,0.001,1000000,0.156310086253716
10_100_1e-05_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154884188066259,,10,100,1E-05,1000000,0.154962001947477
1000_100_0.0_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154887970842619,,1000,100,0,1000000,0.15490893722501
10_1000_1e-05_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154895709615777,,10,1000,1E-05,1000000,0.154985728378451
1000_100_0.0001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154898014465717,,1000,100,0.0001,1000000,0.15502788013081
10_1000_0.001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.15489849902087,,10,1000,0.001,1000000,0.156445225273375
10_1000_0.0001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154902024575853,,10,1000,0.0001,1000000,0.155271146543119
1000_10_0.0001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154902924932288,,1000,10,0.0001,1000000,0.155017691867601
1000_1000_0.0001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154903009361348,,1000,1000,0.0001,1000000,0.155054588520525
10_100_0.0001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154903813436108,,10,100,0.0001,1000000,0.155100867327163
10_10_0.001_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154905456147814,,10,10,0.001,1000000,0.156387068557717
10_10_0.0001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154906652177997,,10,10,0.0001,1000000,0.155092967706178
100_10_0.0001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.15490697459501,,100,10,0.0001,1000000,0.155029495084438
1000_10_0.0_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154911297135077,,1000,10,0,1000000,0.154760247164367
10_10_0.0_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154911461770937,,10,10,0,1000000,0.154948485704755
1000_1000_1e-05_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154915712262813,,1000,1000,1E-05,1000000,0.154907856783881
10_10_0.001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154916061855424,,10,10,0.001,1000000,0.156568843988588
10_1000_0.0_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154921123749795,,10,1000,0,1000000,0.154935245470659
100_10_1e-05_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154921458688296,,100,10,1E-05,1000000,0.154902393919827
1000_10_0.001_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154921709190413,,1000,10,0.001,1000000,0.156236993444102
100_100_0.001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154921732562735,,100,100,0.001,1000000,0.156334119021921
1000_10_0.0001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154926365379038,,1000,10,0.0001,1000000,0.15485486990772
100_1000_1e-05_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154930749356079,,100,1000,1E-05,1000000,0.154864967156327
10_1000_1e-05_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154932881864437,,10,1000,1E-05,1000000,0.154859569960177
100_100_1e-05_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154933552864173,,100,100,1E-05,1000000,0.154912919711207
1000_10_1e-05_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154933556794805,,1000,10,1E-05,1000000,0.154816450302327
1000_1000_0.001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154934053917797,,1000,1000,0.001,1000000,0.156316981870558
1000_1000_0.0_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154940530153153,,1000,1000,0,1000000,0.154927483288778
100_1000_0.0001_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154946054369226,,100,1000,0.0001,1000000,0.155070127289513
100_10_0.0001_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154946146158841,,100,10,0.0001,1000000,0.155072662521179
10_100_0.001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154946641739908,,10,100,0.001,1000000,0.15663780940123
10_10_0.0_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154947773351733,,10,10,0,1000000,0.154892992604074
10_10_1e-05_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154949819123645,,10,10,1E-05,1000000,0.154823626943037
100_100_0.0_5_stat_1_pop_alpha_0.17500000000000002.txt,0.15495022489774,,100,100,0,1000000,0.155034574885851
1000_1000_0.0_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154950815399541,,1000,1000,0,1000000,0.154963626411255
100_100_0.001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154951240741606,,100,100,0.001,1000000,0.156388753593094
10_10_0.001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154952377133255,,10,10,0.001,1000000,0.156711768073413
100_1000_1e-05_6_stat_1_pop_alpha_0.17500000000000002.txt,0.15495239188776,,100,1000,1E-05,1000000,0.154973774403446
1000_100_0.001_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154952855800425,,1000,100,0.001,1000000,0.15635868435794
100_100_0.001_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154955263295584,,100,100,0.001,1000000,0.156330261001253
10_10_1e-05_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154959094243269,,10,10,1E-05,1000000,0.154938728190062
10_100_0.001_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154959313445291,,10,100,0.001,1000000,0.15655156983125
10_100_0.001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154960183920395,,10,100,0.001,1000000,0.156473697378778
100_10_0.0001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154961438623015,,100,10,0.0001,1000000,0.154999754435206
100_1000_0.0001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.1549632932002,,100,1000,0.0001,1000000,0.15514337562097
100_10_0.001_8_stat_1_pop_alpha_0.17500000000000002.txt,0.15496403634083,,100,10,0.001,1000000,0.156298900104519
10_10_0.001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154966732445245,,10,10,0.001,1000000,0.156699832734765
100_10_1e-05_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154967496745358,,100,10,1E-05,1000000,0.154842794663198
100_10_0.001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154969382045634,,100,10,0.001,1000000,0.156285799954511
1000_1000_0.001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154970076867493,,1000,1000,0.001,1000000,0.156351912597225
100_10_0.001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154971081565142,,100,10,0.001,1000000,0.156414523384645
1000_100_1e-05_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154971374947026,,1000,100,1E-05,1000000,0.155046261472591
10_100_0.0001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154973417229101,,10,100,0.0001,1000000,0.155206573806874
10_10_0.001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154973645353282,,10,10,0.001,1000000,0.156392318207906
10_100_0.0001_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154980012989232,,10,100,0.0001,1000000,0.155191672123142
10_10_0.0_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154980769820777,,10,10,0,1000000,0.155060671961845
10_100_0.0001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154980784652837,,10,100,0.0001,1000000,0.155011527975917
100_10_1e-05_4_stat_1_pop_alpha_0.17500000000000002.txt,0.15498344424075,,100,10,1E-05,1000000,0.154834178760951
100_1000_0.001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154988089573009,,100,1000,0.001,1000000,0.156406508393221
100_10_0.0_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154990562707933,,100,10,0,1000000,0.154832605744698
100_100_0.001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154997015244752,,100,100,0.001,1000000,0.15640912460206
